	kainoki_id	first_half	connective	second_half	arg1	arg2	classification_label	ASP	NEG	MOD	CNJ	FOC	QUE	IMP
315	248_aozora_Miyazawa-1934	先生 は お日さま が まっ正面 な ので すこし まぶし そう に し	ながら	号令 を だんだん かけ て 、 とうとう みんな は 昇降口 から 教室 へ はいり まし た 。	お日さま が まっ正面 な ので すこし まぶし そう に し	号令 を だんだん かけ て	synchronous	0	0	0	0	0	0	0
316	255_aozora_Miyazawa-1934	すると かよ は 、 「 うわあ 、 兄 な 、 木ペン 取 て わかん ない な 。 」 と 言い ながら 取り返そ う と し ます と 佐太郎 が 、 「 わあ 、 こいつ おれの だ なあ 。 」 と 言い	ながら	鉛筆 を ふところ の 中 へ 入れ て 、 あと は シナ人 が おじぎ する とき の よう に 両手 を 袖 へ 入れ て 、 机 へ ぴったり 胸 を くっつけ まし た 。	「 わあ 、 こいつ おれの だ なあ 。 」 と 言い	鉛筆 を ふところ の 中 へ 入れ て 、 あと は シナ人 が おじぎ する とき の よう に 両手 を 袖 へ 入れ て 、 机 へ ぴったり 胸 を くっつけ まし た 。	synchronous	0	0	0	0	0	0	0
317	255_aozora_Miyazawa-1934	すると かよ は 、 「 うわあ 、 兄 な 、 木ペン 取 て わかん ない な 。 」 と 言い	ながら	取り返そ う と し ます と 佐太郎 が 、 「 わあ 、 こいつ おれの だ なあ 。 」 と 言い ながら 鉛筆 を ふところ の 中 へ 入れ て 、 あと は シナ人 が おじぎ する とき の よう に 両手 を 袖 へ 入れ て 、 机 へ ぴったり 胸 を くっつけ まし た 。	「 *hearer* うわあ 、 兄 な 、 木ペン 取 て わかん ない な 。 」 と 言い	*pro* 取り返そ う と し ます	synchronous	0	0	0	0	0	0	0
318	256_aozora_Miyazawa-1934	すると かよ は 立っ て 来 て 、 「 兄な 、 兄な の 木ペン は きのう 小屋 で なくし て しまっ た け なあ 。 よこせ ったら 。 」 と 言い	ながら	一生けん命 とり返そ う と し まし た が 、 どう し て も もう 佐太郎 は 机 に くっつい た 大きな 蟹 の 化石 みたい に なっ て いる ので 、 とうとう かよ は 立っ た まま 口 を 大きく まげ て 泣きだし そう に なり まし た 。	「 *speaker* 兄な 、 兄な の 木ペン は きのう 小屋 で なくし て しまっ た け なあ 。 *hearer* *pro* よこせ ったら 。 」 と 言い	*pro* 一生けん命 とり返そ う と し まし た	synchronous	0	0	0	0	0	0	0
319	295_aozora_Miyazawa-1934	学校 の 少し 下流 で 谷川 を わたっ て 、 それから 岸 で 楊 の 枝 を みんな で 一 本 ずつ 折っ て 、 青い 皮 を くるくる はい で 鞭 を こしらえ て 手 で ひゅうひゅう 振り	ながら	、 上 の 野原 へ の 道 を だんだん のぼっ て 行き まし た 。	*pro* 手 で ひゅうひゅう 振り	、 上 の 野原 へ の 道 を だんだん のぼっ て 行き まし た 。	synchronous	0	0	0	0	0	0	0
320	296_aozora_Miyazawa-1934	みんな は 早く も 登り	ながら	息 を はあはあ し まし た 。	登り	息 を はあはあ し まし た 。	synchronous	0	0	0	0	0	0	0
321	343_aozora_Miyazawa-1934	一郎 は 言い	ながら	先 に 立っ て 刈っ た 草 の なか の 一 ぽん みち を ぐんぐん 歩き まし た 。	言い	先 に 立っ て *T* *pro* 刈っ た 草 の なか の 一 ぽん みち を ぐんぐん 歩き まし た 。	synchronous	0	0	0	0	0	0	0
322	349_aozora_Miyazawa-1934	一郎 は 汗 を ぬぐい	ながら	叫び まし た 。	汗 を ぬぐい	叫び まし た 。	synchronous	0	0	0	0	0	0	0
323	375_aozora_Miyazawa-1934	悦治 が それ を くぐろ う と し ます と 、 嘉助 が 、 「 おら こったな もの はずせ だ ぞ 。 」 と 言い	ながら	片っぽう の はじ を ぬい て 下 に おろし まし た ので みんな は それ を はね越え て 中 に はいり まし た 。	「 おら こったな もの はずせ だ ぞ 。 」 と 言い	*T* 片っぽう の はじ を ぬい て	synchronous	0	0	0	0	0	0	0
324	379_aozora_Miyazawa-1934	一郎 は そば へ 行き	ながら	言い まし た 。	そば へ 行き	言い まし た 。	synchronous	0	0	0	0	0	0	0
325	383_aozora_Miyazawa-1934	みんな は 言い	ながら	手 を 出し て 馬 に なめ させ たり し まし た が 、 三郎 だけ は 馬 に なれ て い ない らしく 気味わる そう に 手 を ポケット へ 入れ て しまい まし た 。	言い	手 を 出し て 馬 に *pro* なめ させ たり し まし た	synchronous	0	0	0	0	0	0	0
326	385_aozora_Miyazawa-1934	すると 三郎 は 、 「 こわく なんか ない やい 。 」 と 言い	ながら	すぐ ポケット の 手 を 馬 の 鼻づら へ のばし まし た が 、 馬 が 首 を のばし て 舌 を べろり と 出す と 、 さっと 顔いろ を 変え て すばやく また 手 を ポケット へ 入れ て しまい まし た 。	「 *speaker* こわく なんか ない やい 。 」 と 言い	すぐ ポケット の 手 を 馬 の 鼻づら へ のばし まし た	synchronous	0	0	0	0	0	0	0
327	403_aozora_Miyazawa-1934	みんな は 楊 の 枝 や 萱 の 穂 で しゅう と 言い	ながら	馬 を 軽く 打ち まし た 。	しゅう と 言い	馬 を 軽く 打ち まし た 。	synchronous	0	0	0	0	0	0	0
328	412_aozora_Miyazawa-1934	それでも みんな は おもしろがっ て 、 だあだ と 言い	ながら	一生けん命 その あと を 追い まし た 。	だあだ と 言い	一生けん命 その あと を 追い まし た 。	synchronous	0	0	0	0	0	0	0
329	422_aozora_Miyazawa-1934	一郎 は まるで あわて て 、 「 どう 、 どう 、 どう どう 。 」 と 言い ながら 一生けん命 走っ て 行っ て 、 やっと そこ へ 着い て まるで ころぶ よう に し	ながら	手 を ひろげ た とき は 、 その とき は もう 二 匹 は 柵 の 外 へ 出 て い た の です 。	まるで ころぶ よう に し	手 を ひろげ た	synchronous	0	0	0	0	0	0	0
330	422_aozora_Miyazawa-1934	一郎 は まるで あわて て 、 「 どう 、 どう 、 どう どう 。 」 と 言い	ながら	一生けん命 走っ て 行っ て 、 やっと そこ へ 着い て まるで ころぶ よう に し ながら 手 を ひろげ た とき は 、 その とき は もう 二 匹 は 柵 の 外 へ 出 て い た の です 。	「 どう 、 どう 、 どう どう 。 」 と 言い	一生けん命 走っ て 行っ て	synchronous	0	0	0	0	0	0	0
331	425_aozora_Miyazawa-1934	一郎 は 息 も 切れる よう に 叫び	ながら	丸太棒 を もと の よう に し まし た 。	息 も 切れる よう に 叫び	丸太棒 を もと の よう に し まし た 。	synchronous	0	0	0	0	0	0	0
332	427_aozora_Miyazawa-1934	「 そろそろど 押えろ よ 。 そろそろど 。 」 と 言い	ながら	一郎 は 一 ぴき の くつわ に つい た 札 の ところ を しっかり 押え まし た 。	「 *hearer* *pro* そろそろど 押えろ よ 。 そろそろど 。 」 と 言い	一郎 は *T* 一 ぴき の *T* くつわ に つい た 札 の ところ を しっかり 押え まし た 。	synchronous	0	0	0	0	0	0	0
333	439_aozora_Miyazawa-1934	嘉助 は やっと 起き上がっ て 、 せかせか 息 し	ながら	馬 の 行っ た ほう に 歩き出し まし た 。	せかせか 息 し	馬 の 行っ た ほう に 歩き出し まし た 。	synchronous	0	0	0	0	0	0	0
334	581_aozora_Miyazawa-1934	おじいさん が 笑い	ながら	それ を 見上げ まし た 。	笑い	それ を 見上げ まし た 。	synchronous	0	0	0	0	0	0	0
335	596_aozora_Miyazawa-1934	帰り	ながら	嘉助 が 言い まし た 。	帰り	嘉助 が 言い まし た 。	synchronous	0	0	0	0	0	0	0
336	618_aozora_Miyazawa-1934	すると 三郎 は いきなり 、 「 なん だい 、 この 葉 は 。 」 と 言い	ながら	葉 を 一 枚 むしっ て 一郎 に 見せ まし た 。	「 *ICH*-1 なん だい 、 この 葉 は 。 」 と 言い	葉 を 一 枚 むしっ て 一郎 に 見せ まし た 。	synchronous	0	0	0	0	0	0	0
337	635_aozora_Miyazawa-1934	三郎 は 困っ た よう に し て また しばらく だまっ て い まし た が 、 「 そんなら 、 おいら ここ へ 置い てく から いい や 。 」 と 言い	ながら	さっき の 木 の 根もと へ そっと その 葉 を 置き まし た 。	「 そんなら 、 おいら *pro* ここ へ 置い てく から いい や 。 」 と 言い	さっき の 木 の 根もと へ そっと その 葉 を 置き まし た 。	synchronous	0	0	0	0	0	0	0
338	647_aozora_Miyazawa-1934	耕助 は おどろい て 口 を あい て 上 を 見 まし たら 、 いつ か 木 の 上 に 三郎 が のぼっ て い て 、 なんだか 少し わらい	ながら	じぶん も 袖ぐち で 顔 を ふい て い た の です 。	なんだか 少し わらい	じぶん も 袖ぐち で 顔 を ふい て い た の です 。	synchronous	0	0	0	0	0	0	0
339	651_aozora_Miyazawa-1934	三郎 は 上 で くつくつ わらい	ながら	言い まし た 。	くつくつ わらい	言い まし た 。	synchronous	0	0	0	0	0	0	0
340	666_aozora_Miyazawa-1934	すると 耕助 は うらめし そう に しばらく だまっ て 三郎 の 顔 を 見	ながら	、 「 うあい 又三郎 、 汝 など あ 世界 に なくて も いい なあ 。 」	三郎 の 顔 を 見	、 「 うあい 又三郎 、 汝 など あ 世界 に なくて も いい なあ 。 」	synchronous	0	0	0	0	0	0	0
341	717_aozora_Miyazawa-1934	三郎 は いよいよ おもしろ そう に 指 を 一 本 立て	ながら	、 「 それから ？ それから ？ ええ ？ それから ？ 」 と 言う の でし た 。	いよいよ おもしろ そう に 指 を 一 本 立て	、 「 それから ？ それから ？ ええ ？ それから ？ 」 と 言う の でし た 。	synchronous	0	0	0	0	0	0	0
342	737_aozora_Miyazawa-1934	「 さあ それ であ 行ぐ べ な 。 」 と 一郎 は 言い	ながら	三郎 に ぶどう を 五 ふさ ばかり くれ まし た 。	「 *speaker+hearer* さあ それ であ 行ぐ べ な 。 」 と 一郎 は 言い	*pro* 三郎 に ぶどう を 五 ふさ ばかり くれ まし た 。	synchronous	0	0	0	0	0	0	0
343	742_aozora_Miyazawa-1934	ひるすぎ は 先生 も たびたび 教壇 で 汗 を ふき 、 四 年生 の 習字 も 五 年生 六 年生 の 図画 も まるで むし暑く て 、 書き	ながら	うとうと する の でし た 。	書き	うとうと する の でし た 。	synchronous	0	0	0	0	0	0	0
344	747_aozora_Miyazawa-1934	一郎 や みんな は 、 河原 の ねむの木 の 間 を まるで 徒競走 の よう に 走っ て 、 いきなり きもの を ぬぐ と すぐ どぶんどぶん と 水 に 飛び込ん で 両足 を かわるがわる 曲げ て 、 だあんだあん と 水 を たたく よう に し	ながら	斜め に ならん で 向こう岸 へ 泳ぎ はじめ まし た 。	両足 を かわるがわる 曲げ て 、 だあんだあん と 水 を たたく よう に し	斜め に ならん で 向こう岸 へ 泳ぎ はじめ まし た 。	synchronous	0	0	0	0	0	0	0
345	750_aozora_Miyazawa-1934	すると 向こう岸 に つい た 一郎 が 、 髪 を あざらし の よう に し て くちびる を 紫 に し て わくわく ふるえ	ながら	、 「 わあ 又三郎 、 何して わらっ た 。 」 と 言い まし た 。	髪 を あざらし の よう に し て くちびる を 紫 に し て わくわく ふるえ	、 「 わあ 又三郎 *hearer* 、 何して わらっ た 。 」 と 言い まし た 。	synchronous	0	0	0	0	0	0	0
346	751_aozora_Miyazawa-1934	三郎 は やっぱり ふるえ	ながら	水 から あがっ て 、 「 この 川 冷たい なあ 。 」 と 言い まし た 。	やっぱり ふるえ	水 から あがっ て	synchronous	0	0	0	0	0	0	0
347	754_aozora_Miyazawa-1934	三郎 は 、 「 おまえたち の 泳ぎ方 は おかしい や 。 なぜ 足 を だぶだぶ 鳴らす ん だい 。 」 と 言い	ながら	また 笑い まし た 。	「 おまえたち の 泳ぎ方 は おかしい や 。 *hearer* なぜ 足 を だぶだぶ 鳴らす ん だい 。 」 と 言い	また 笑い まし た 。	synchronous	0	0	0	0	0	0	0
348	755_aozora_Miyazawa-1934	「 うわあい 。 」 と 一郎 は 言い まし た が 、 なんだか きまり が 悪く なっ た よう に 、 「 石取り さ ない が 。 」 と 言い	ながら	白い 丸い 石 を ひろい まし た 。	「 *speaker+hearer* 石取り さ ない が 。 」 と 言い	*T* 白い *T* 丸い 石 を ひろい まし た 。	synchronous	0	0	0	0	0	0	0
349	758_aozora_Miyazawa-1934	「 おれ それで あ 、 あの 木 の 上 がら 落とす がら な 。 」 と 一郎 は 言い	ながら	崖 の 中ごろ から 出 て いる さいかち の 木 へ するする のぼっ て 行き まし た 。	「 おれ それで あ 、 あの 木 の 上 がら 落とす がら な 。 」 と 一郎 は 言い	*T* 崖 の 中ごろ から 出 て いる さいかち の 木 へ するする のぼっ て 行き まし た 。	synchronous	0	0	0	0	0	0	0
350	759_aozora_Miyazawa-1934	そして 、 「 さあ 落とす ぞ 。 一二三 。 」 と 言い	ながら	その 白い 石 を どぶん 、 と 淵 へ 落とし まし た 。	「 *speaker* *pro* さあ 落とす ぞ 。 一二三 。 」 と 言い	その *T* 白い 石 を どぶん 、 と 淵 へ 落とし まし た 。	synchronous	0	0	0	0	0	0	0
351	769_aozora_Miyazawa-1934	そこで みんな は 、 なるべく そっち を 見 ない ふり を し	ながら	、 いっしょ に 砥石 を ひろっ たり 、 鶺鴒 を 追っ たり し て 、 発破 の こと なぞ 、 すこし も 気がつか ない ふり を し て い まし た 。	なるべく そっち を 見 ない ふり を し	、 いっしょ に 砥石 を ひろっ たり 、 鶺鴒 を 追っ たり し て 、 発破 の こと なぞ 、 すこし も 気がつか ない ふり を し て い まし た 。	synchronous	0	0	0	0	0	0	0
352	792_aozora_Miyazawa-1934	すると 庄助 が 、 「 なん だ この 童あ 、 きたい な やづ だ な 。 」 と 言い	ながら	じろじろ 三郎 を 見 まし た 。	「 *ICH*-1 なん だ この 童あ 、 *hearer* *T* きたい な やづ だ な 。 」 と 言い	じろじろ 三郎 を 見 まし た 。	synchronous	0	0	0	0	0	0	0
353	801_aozora_Miyazawa-1934	嘉助 が 河原 の 砂っぱ の 上 で 、 ぴょんぴょん はね	ながら	高く 叫び まし た 。	ぴょんぴょん はね	高く 叫び まし た 。	synchronous	0	0	0	0	0	0	0
354	5_aozora_Mori-1912	台町 の 方 から 坂 の 上 まで は 人力車 が 通う が 、 左側 に 近頃 刈り込ん だ 事 の なさ そう な 生垣 を 見 て 右側 に 広い 邸跡 を 大きい 松 が 一 本 我物顔 に 占め て いる 赤土 の 地盤 を 見	ながら	、 ここ から が 坂 だ と 思う 辺 まで 来る と 、 突然 勾配 の 強い 、 狭い 、 曲りくねっ た 小道 に なる 。	左側 に *pro* *T* 近頃 刈り込ん だ 事 の なさ そう な 生垣 を 見 て 右側 に *T* 広い 邸跡 を *T* 大きい 松 が 一 本 我物顔 に 占め て いる 赤土 の 地盤 を 見	、 ここ から が 坂 だ と 思う 辺 まで 来る	synchronous	0	0	0	0	0	0	0
355	90_aozora_Mori-1912	酒 を 注ぎ	ながら	、 上さん は 甘ったるい 調子 で 云っ た 、	酒 を 注ぎ	、 上さん は *pro* *T* 甘ったるい 調子 で 云っ た 、	synchronous	0	0	0	0	0	0	0
356	100_aozora_Mori-1912	主人 は どっしり し た 体 で 、 胡坐 を 掻い て 、 ちびりちびり 酒 を 飲み	ながら	、 小川 の 表情 を 、 睫毛 の 動く の を も 見遁がさ ない よう に 見 て いる 。	*T* どっしり し た 体 で 、 胡坐 を 掻い て 、 ちびりちびり 酒 を 飲み	、 小川 の 表情 を 、 *pro* 睫毛 の 動く の を も 見遁がさ ない よう に 見 て いる 。	synchronous	0	0	0	0	0	0	0
357	112_aozora_Mori-1912	そいつ に 跨がっ て 、 尻 の 寒い の を 我慢 し て 、 用 を 足し	ながら	、 小川君 が 耳 を 澄まし て 聞い て いる と 、 その 物音 が 色々 に 変化 し て 聞える 。	用 を 足し	、 小川君 が 耳 を 澄まし て *pro* 聞い て いる	synchronous	0	0	0	0	0	0	0
358	151_aozora_Mori-1912	「 小川君 は 磚 を 一 つ 一 つ 卸し	ながら	考え た と 云う の だ ね 。	磚 を 一 つ 一 つ 卸し	*pro* 考え た	synchronous	0	0	0	0	0	0	0
359	32_aozora_Murou-1922	そして 地震 の 来る の を 恐がり	ながら	、 緑葉 の 間 から 叫ん で い た 、 と 。	地震 の 来る の を 恐がり	、 *pro* 緑葉 の 間 から 叫ん で い た 、 と 。	synchronous	0	0	0	0	0	0	0
360	56_aozora_Murou-1922	かれ は 、 ただ 、 暇 さえ あれ ば 跼ん で 唾 を 吐き	ながら	居 た の で ある 。	跼ん で 唾 を 吐き	居 た の で ある 。	synchronous	0	0	0	0	0	0	0
361	110_aozora_Nakaya-1900	ウィルソン は Ｘ線 や ラジウム の 放射線 で 照射 し て 正負 の イオン を つくり	ながら	、 急激膨脹 を 起さ せる と 、 白い 霧 が できる という 実験 を し て い た 。	*pro* Ｘ線 や ラジウム の 放射線 で 照射 し て 正負 の イオン を つくり	、 急激膨脹 を 起さ せる	synchronous	0	0	0	0	0	0	0
362	12_aozora_Natsume-1908	死に ます とも 、 と 云い	ながら	、 女 は ぱっちり と 眼 を 開け た 。	*speaker* 死に ます とも 、 と 云い	、 女 は ぱっちり と 眼 を 開け た 。	synchronous	0	0	0	0	0	0	0
363	20_aozora_Natsume-1908	腕組 を し	ながら	、 どう し て も 死ぬ の かな と 思っ た 。	腕組 を し	、 *pro* どう し て も 死ぬ の かな と 思っ た 。	synchronous	0	0	0	0	0	0	0
364	55_aozora_Natsume-1908	これ から 百 年 の 間 こうして 待っ て いる ん だ な と 考え	ながら	、 腕組 を し て 、 丸い 墓石 を 眺め て い た 。	*speaker* これ から 百 年 の 間 こうして *pro* 待っ て いる ん だ な と 考え	、 腕組 を し て 、 *T* 丸い 墓石 を 眺め て い た 。	synchronous	0	0	0	0	0	0	0
365	238_aozora_Natsume-1908	ところ へ 裏 の 筧 から 手桶 に 水 を 汲ん で 来 た 神さん が 、 前垂 で 手 を 拭き	ながら	、 「 御爺さん は いく つ かね 」 と 聞い た 。	前垂 で 手 を 拭き	、 「 御爺さん は いく つ * かね 」 と 聞い た 。	synchronous	0	0	0	0	0	0	0
366	256_aozora_Natsume-1908	爺さん は 笑い	ながら	腰 から 浅黄 の 手拭 を 出し た 。	笑い	腰 から *T* 浅黄 の 手拭 を 出し た 。	synchronous	0	0	0	0	0	0	0
367	264_aozora_Natsume-1908	「 見 て おろ う 、 見 て おろ う 、 好い か 」 と 云い	ながら	爺さん が 笛 を 吹い て 、 輪 の 上 を ぐるぐる 廻り 出し た 。	「 *hearer* *pro* 見 て おろ う 、 *hearer* *pro* 見 て おろ う 、 *hearer* 好い か 」 と 云い	爺さん が 笛 を 吹い て 、 輪 の 上 を ぐるぐる 廻り 出し た 。	synchronous	0	0	0	0	0	0	0
368	274_aozora_Natsume-1908	「 こう し て おく と 、 箱 の 中 で 蛇 に なる 。 今 に 見せ て やる 。 今 に 見せ て やる 」 と 云い	ながら	、 爺さん が 真直 に 歩き 出し た 。	「 *pro* *speaker* *pro* こう し て おく と 、 箱 の 中 で 蛇 に なる 。 *speaker* *pro* 今 に 見せ て やる 。 *speaker* *pro* 今 に 見せ て やる 」 と 云い	、 爺さん が 真直 に 歩き 出し た 。	synchronous	0	0	0	0	0	0	0
369	278_aozora_Natsume-1908	しまい に は 、 「 今 に なる 、 蛇 に なる 、 きっと なる 、 笛 が 鳴る 、 」 と 唄い	ながら	、 とうとう 河 の 岸 へ 出 た 。	「 *pro* 今 に なる 、 *pro* 蛇 に なる 、 *pro* きっと なる 、 笛 が 鳴る 、 」 と 唄い	、 とうとう 河 の 岸 へ 出 た 。	synchronous	0	0	0	0	0	0	0
370	281_aozora_Natsume-1908	それでも 爺さん は 「 深く なる 、 夜 に なる 、 真直 に なる 」 と 唄い	ながら	、 どこ まで も 真直 に 歩い て 行っ た 。	「 *pro* 深く なる 、 *exp* 夜 に なる 、 *pro* 真直 に なる 」 と 唄い	、 どこ まで も 真直 に 歩い て 行っ た 。	synchronous	0	0	0	0	0	0	0
371	371_aozora_Natsume-1908	どう も 不思議 な 事 が ある もの だ と 考え	ながら	、 やはり 立っ て 見 て い た 。	どう も *T* 不思議 な 事 が ある もの だ と 考え	、 やはり 立っ て *pro* 見 て い た 。	synchronous	0	0	0	0	0	0	0
372	526_aozora_Natsume-1908	焼け出され た 裸馬 が 、 夜昼 となく 、 屋敷 の 周囲 を 暴れ廻る と 、 それ を 夜昼 となく 足軽共 が 犇き	ながら	追かけ て いる よう な 心持 が する 。	犇き	追かけ て いる	synchronous	0	0	0	0	0	0	0
373	544_aozora_Natsume-1908	子供 は この 草履 の 音 を 聞き	ながら	母 の 背中 で 寝 て しまう 事 も あっ た 。	この 草履 の 音 を 聞き	母 の 背中 で 寝 て しまう	synchronous	0	0	0	0	0	0	0
374	561_aozora_Natsume-1908	その 時 母 は 口 の 内 で 何 か 祈り	ながら	、 背 を 振っ て あやそ う と する 。	*pro* 口 の 内 で 何 か 祈り	、 背 を 振っ て *pro* あやそ う と する 。	synchronous	0	0	0	0	0	0	0
375	565_aozora_Natsume-1908	一通り 夫 の 身の上 を 祈っ て しまう と 、 今度 は 細帯 を 解い て 、 背中 の 子 を 摺りおろす よう に 、 背中 から 前 へ 廻し て 、 両手 に 抱き	ながら	拝殿 を 上っ て 行っ て 、 「 好い 子 だ から 、 少し の 間 、 待っ て おいで よ 」 と きっと 自分 の 頬 を 子供 の 頬 へ 擦りつける 。	*pro* 両手 に 抱き	拝殿 を 上っ て 行っ て	synchronous	0	0	0	0	0	0	0
376	616_aozora_Natsume-1908	豚 は ぐう と 云い	ながら	、 ころりと 引っ繰り返っ て 、 絶壁 の 下 へ 落ち て 行っ た 。	ぐう と 云い	、 ころりと 引っ繰り返っ て 、 絶壁 の 下 へ 落ち て 行っ た 。	synchronous	0	0	0	0	0	0	0
377	4_aozora_Niimi-1943	或 朝 洞穴 から 子供 の 狐 が 出 よう と し まし た が 、 「 あっ 」 と 叫ん で 眼 を 抑え	ながら	母さん狐 の ところ へ ころげ て 来 まし た 。	眼 を 抑え	母さん狐 の ところ へ ころげ て 来 まし た 。	synchronous	0	0	0	0	0	0	0
378	6_aozora_Niimi-1943	母さん狐 が びっくり し て 、 あわてふためき	ながら	、 眼 を 抑え て いる 子供 の 手 を 恐る恐る とりのけ て 見 まし た が 、 何 も 刺さっ て は い ませ ん でし た 。	あわてふためき	、 *T* 眼 を 抑え て いる 子供 の 手 を 恐る恐る とりのけ て 見 まし た	synchronous	0	0	0	0	0	0	0
379	19_aozora_Niimi-1943	母さん狐 は 、 その 手 に 、 は――っ と 息 を ふっかけ て 、 ぬくとい 母さん の 手 で やんわり 包ん で やり	ながら	、 「 もうすぐ 暖く なる よ 、 雪 を さわる と 、 すぐ 暖く なる もん だ よ 」 と いい まし た が 、 かあいい 坊や の 手 に 霜焼 が でき て は かわいそう だ から 、 夜 に なっ たら 、 町 まで 行っ て 、 坊や の お手々 に あう よう な 毛糸 の 手袋 を 買っ て やろ う と 思い まし た 。	*pro* *T* ぬくとい 母さん の 手 で やんわり 包ん で やり	、 「 *pro* もうすぐ 暖く なる よ 、 *pro* 雪 を さわる と 、 すぐ 暖く なる もん だ よ 」 と いい まし た	synchronous	0	0	0	0	0	0	0
380	22_aozora_Niimi-1943	子供 の 方 は お母さん の お腹 の 下 へ はいりこん で 、 そこ から まんまる な 眼 を ぱちぱち さ せ ながら 、 あっち や こっち を 見	ながら	歩い て 行き まし た 。	あっち や こっち を 見	歩い て 行き まし た 。	synchronous	0	0	0	0	0	0	0
381	22_aozora_Niimi-1943	子供 の 方 は お母さん の お腹 の 下 へ はいりこん で 、 そこ から まんまる な 眼 を ぱちぱち さ せ	ながら	、 あっち や こっち を 見 ながら 歩い て 行き まし た 。	そこ から *T* まんまる な 眼 を ぱちぱち さ せ	、 あっち や こっち を 見 ながら 歩い て 行き まし た 。	synchronous	0	0	0	0	0	0	0
382	46_aozora_Niimi-1943	けれど 表 の 看板 の 上 に は 大てい 小さな 電燈 が ともっ て い まし た ので 、 狐 の 子 は 、 それ を 見	ながら	、 帽子屋 を 探し て 行き まし た 。	それ を 見	、 帽子屋 を 探し て 行き まし た 。	synchronous	0	0	0	0	0	0	0
383	83_aozora_Niimi-1943	お母さん狐 は 、 心配 し ながら 、 坊や の 狐 の 帰っ て 来る の を 、 今 か 今 か と ふるえ	ながら	待っ て い まし た ので 、 坊や が 来る と 、 暖い 胸 に 抱きしめ て 泣き たい ほど よろこび まし た 。	ふるえ	待っ て い まし た	synchronous	0	0	0	0	0	0	0
384	83_aozora_Niimi-1943	お母さん狐 は 、 心配 し	ながら	、 坊や の 狐 の 帰っ て 来る の を 、 今 か 今 か と ふるえ ながら 待っ て い まし た ので 、 坊や が 来る と 、 暖い 胸 に 抱きしめ て 泣き たい ほど よろこび まし た 。	*pro* 心配 し	、 *T* 坊や の 狐 の 帰っ て 来る の を 、 *pro* 今 * か *pro* 今 * か と ふるえ ながら 待っ て い まし た	synchronous	0	0	0	0	0	0	0
385	76_aozora_Nomura-13-1954	「 鼻唄 を 歌い ながら 書く 」 と 、 某新聞 に 書い た の は 、 無闇 に 芸術がる 人達 、 名匠苦心談 の 製造 に 憂身 を やつす 人達 に対する 、 私 の ささやか な 反語 で あっ た が 、 最近 作家 の 某氏 が 三十 年 振り に 私 を 訪ね て 「 鼻唄 を 歌い	ながら	小説 を 書く という の は 、 あれ は 羨ましい 境地 だ 」 と 褒め て くれ た に は 胆 を つぶし た 。	鼻唄 を 歌い	小説 を 書く	synchronous	0	0	0	0	0	0	0
386	76_aozora_Nomura-13-1954	「 鼻唄 を 歌い	ながら	書く 」 と 、 某新聞 に 書い た の は 、 無闇 に 芸術がる 人達 、 名匠苦心談 の 製造 に 憂身 を やつす 人達 に対する 、 私 の ささやか な 反語 で あっ た が 、 最近 作家 の 某氏 が 三十 年 振り に 私 を 訪ね て 「 鼻唄 を 歌い ながら 小説 を 書く という の は 、 あれ は 羨ましい 境地 だ 」 と 褒め て くれ た に は 胆 を つぶし た 。	鼻唄 を 歌い	*pro* 書く 」	synchronous	0	0	0	0	0	0	0
387	77_aozora_Nomura-13-1954	どこ の 世界 に 鼻唄 を 歌い	ながら	小説 を 書ける 化物 が ある だろう 。	鼻唄 を 歌い	小説 を 書ける	synchronous	0	0	0	0	0	0	0
388	49_aozora_Nomura-15-1954	私 は 明るい 障子 の 下 で 、 レコード を かきならし	ながら	、 時に は 鼻うた を 歌い ながら 書い て いる の で ある 。	レコード を かきならし	、 時に は 鼻うた を 歌い ながら *pro* 書い て いる の で ある 。	synchronous	0	0	0	0	0	0	0
389	49_aozora_Nomura-15-1954	私 は 明るい 障子 の 下 で 、 レコード を かきならし ながら 、 時に は 鼻うた を 歌い	ながら	書い て いる の で ある 。	時に は 鼻うた を 歌い	*pro* 書い て いる の で ある 。	synchronous	0	0	0	0	0	0	0
390	50_aozora_Nomura-15-1954	落語 の 「 小言念仏 」 の 主人公 が 、 自分 の 小言 と 念仏 を 享楽 する よう な 心持 で 、 自分 の 物語 の 進行 を 享楽 し	ながら	、 平次 と 八五郎 を おどら せ て いる の で ある 。	*T* *T* 落語 の 「 小言念仏 」 の 主人公 が 、 自分 の 小言 と 念仏 を 享楽 する よう な 心持 で 、 自分 の 物語 の 進行 を 享楽 し	、 平次 と 八五郎 を おどら せ て いる の で ある 。	synchronous	0	0	0	0	0	0	0
391	88_aozora_Nomura-15-1954	これ を 、 嫌 で 嫌 で たまら ない よう な 顔 を し て 、 油汗 を 流し	ながら	、 深刻無比 な 表情 で 生産 する ある 種 の 小説 と 比べ て 、 どう であろう 。	油汗 を 流し	、 *T* *T* 深刻無比 な 表情 で 生産 する	synchronous	0	0	0	0	0	0	0
